外の目的で複写又は複製できないものとする。なお、上記複写又は複製により、生じた情報も、	0	c
秘密情報に含まれるものとする。	49	s
第5条(情報管理に関する義務)	0	d
  受領当事者は、善良な管理者の注意をもって、秘密情報を取り扱うものとする。	53	s
第6条(秘密情報返還・破棄義務)	0	d
  受領当事者は、本契約の有効期間中であるか、本契約終了後であるかを問わず、開示当事者	0	c
からの書面による請求があった場合(事前に期限を付して開示がされた場合であって、当該期	0	c
限が到来したときを含む)には、秘密情報を速やかに返還又は破棄する。	55	s
第7条(権利の不許諾)	0	d
  甲乙で開示された秘密情報の利用に関連して、又はその結果として、いかなる権利(知的財	0	c
産権を含み、これに限られない。)も取得するものではなく、秘密情報に関わる一切の権利は開	0	c
示当事者に留保される。	0	s
2  甲乙は、開示当事者から開示された秘密情報を利用して一切の工業所有権等の登録出願を	0	c
してはならない。	59	s
第8条(報告)	0	d
開示当事者は、受領当事者において秘密情報が不適切に利用又は管理されていると認めた場	0	c
合には、具体的事情を指摘して、本目的等における秘密情報等の利用・管理状況について当該	0	c
受領当事者に報告を求めることができ、また予防措置策を請求できるものとする。	0	s
2  受領当事者は、開示を受けた秘密情報等に関して、情報の改ざん、漏えい等のセキュリテ	0	c
ィ上の問題が発生した場合、相手方に直ちに報告するとともに、相手方の指示に従い、問題解	0	c
決に向けて誠実に対策を講じなければならない。また、調査結果及び再発防止策の内容を報告	0	c
するものとする。	65	s
第9条(損害賠償)	0	d
  本契約に違反した当事者は、当該違反に起因又は関連して相手方が被った損害(弁護士費用	0	c
を含む)を賠償するものとする。	73	s
第10条(差止め)	0	d
  当事者は、自己以外の者が、本契約に違反し、又は違反するおそれがある場合には、差止め、	0	c
又は差止めに係る仮の地位を定める仮処分を申し立てることができるものとする。	76	s
第11条(契約内容の変更)	0	d
  本契約の修正・変更は、甲乙間の書面による合意がない限り効力を生じない。	79	s
第12条(反社会的勢力の遮断)	0	d
甲乙は、現在、自己並びに自己の財務及び事業の方針の決定を支配している者が暴力団、暴	0	c
力団員、暴力団員でなくなったときから5年を経過しない者、暴力団準構成員、暴力団関係企	0	c
業、総会屋等、社会運動等標ぼうゴロ、特殊知能暴力集団等、その他これらに準ずる者又は暴	0	c
力、威力、脅迫的言辞若しくは詐欺的手法を用いて不当な要求を行い、経済的利益を追求する	0	c
者(以下これらを「反社会的勢力」という。)に該当しないこと、及び次の各号のいずれにも該	0	c
当しないことを表明し、かつ将来にわたっても該当しないことを確約する。	0	d
(1)反社会的勢力が経営を支配していると認められる関係を有すること	0	s
(2)反社会的勢力が経営に実質的に関与していると認められる関係を有すること	0	s
(3)自己若しくは第三者の不正の利益を図る目的又は第三者に損害を加える目的をもってす	0	c
るなど、不当に反社会的勢力を利用していると認められる関係を有すること	0	s
(4)反社会的勢力に対して資金等を提供し、又は便宜を供与するなどの関与をしていると認	0	c
められる関係を有すること	0	s
(5)役員又は経営に実質的に関与している者が反社会的勢力と社会的に非難されるべき関係	0	c
を有すること	87	s
2  甲乙は、相手方が前項の規定に違反した場合、催告その他何らの手続きを要することなく、	0	c
直ちに甲乙間で締結した全ての契約(書面によるか否かを問わない。以下同じ。)を解除するこ	0	c
とができる。	0	s
3  甲乙は、前項に定める全ての契約に関連して第三者と契約(以下「関連契約」という。)を	0	c
締結する場合において、関連契約の当事者が反社会的勢力又は第1項各号のいずれかに該当す	0	c
ることが判明した場合、直ちに関連契約の解除、その他の必要な措置を講じなければならない。	0	s
4  甲乙は、相手方が前項の規定に違反した場合、第2項に定める全ての契約を解除すること	0	c
ができる。	0	s
5  甲乙は、相手方が第1項又は第3項の規定に違反したことにより損害を被った場合、第2	0	c
項又は第4項に基づく契約解除に関わらず、当該損害の賠償を当該当事者に請求することがで	0	c
きる。	81	s
第13条(譲渡の制限)	0	d
甲乙は、事前の書面による相手方の承諾を得ることなく、本契約上の地位及び本契約により	0	c
生じる権利及び義務の全部又は一部を、第三者に譲渡し、承継させ、又は担保に供してはなら	0	c
ない。	107	s
第14条(協議)	0	d
  本契約に定めのない事項、又は本契約の解釈に関して疑義が生じた事項については、甲乙丙	0	c
間で誠意をもって友好的に協議のうえ、解決する。	111	s
第15条(専属的合意管轄裁判所)	0	d
本契約に関する紛争については、東京地方裁判所を第一審の専属的合意管轄裁判所とする。	114	s
第16条(契約期間)	0	d
  本契約の有効期間は、本契約の締結の日から1年間とする。ただし、期間満了の1ヶ月前ま	0	c
でに甲または乙から何らかの解約の申し出がないときは、本契約と同一条件でさらに一年間継	0	c
続し、以後も同様とする。	0	s
2  前項の規定に拘らず、第2条、第6条、第7条、第9条、第14条の規定は、本契約終了	0	c
後もなお有効に存続する。	-1	s
  以上を証するため、本契約書2通を作成し、各当事者が記名捺印のうえ、各1通を保有する。	0	s
    年      月      日	0	x
甲  :東京都港区虎ノ門 4 丁目 2 番 12 号	0	x
一般財団法人  建設業振興基金	0	x
理  事  長    佐 々 木   基	0	x
乙  :	0	x
別紙  ※第2条関連	0	x
  甲の業務委託先      :  富士フイルムイメージングシステムズ株式会社(丙)	0	x
  丙開示先            :  株式会社シーイーシー	0	x
                      :  コムテック株式会社	0	x
                      :  ノアソリューション株式会社	0	x
                      :  株式会社システムメイク	0	x
  開示理由      :  建設キャリアアップシステムにおける「就業履歴データ登録標準	0	x
API 連携認定システム」を構築することを目的とした、書類審査、	0	x
認定試験、監査業務の業務委託のため	0	x
