Information,  it  shall  notify  such  other  Party  immediately  and  take  all  steps  reasonable  and	0	c
necessary to retrieve the lost or improperly disclosed Proprietary Information.	0	s
4)  The  standard  of  care  for  protecting  Proprietary  Information  imposed  on  the  Party  receiving  such	0	c
information, will be that degree of care the receiving Party uses to prevent disclosure, publication	0	c
or  dissemination  of  its  own  proprietary  information,  but  not  less  than  a  reasonable  standard  of	0	c
care.	0	s
5)  In addition to all other rights and remedies, disclosing Party has the right to seek an injunction to	0	c
prevent  receiving  Party’s  actual  or  threatened  breach  of  this  Non-Disclosure  Agreement,  without	0	c
having to prove actual damages or post a bond.	0	s
6)  In  providing  any  information  hereunder,  each  disclosing  Party  makes  no  representations,  either	0	c
express  or  implied,  as  to  the  information’s  adequacy,  sufficiency,  or  freedom  from  defect  of  any	0	c
kind,  including  freedom  from  any  patent  infringement  that  may  result  from  the  use  of  such	0	c
information.	0	s
7)  Notwithstanding the termination or expiration of any other agreement executed in conjunction with	0	c
this Agreement, the obligations of the Parties with respect to Proprietary Information shall continue	0	c
to be governed by this Non-Disclosure Agreement.	0	s
8)  This  Non-Disclosure  Agreement  contains  the  entire  agreement  relative  to  the  protection  of	0	c
information  to  be  exchanged  hereunder,  and  supersedes  all  prior  or  contemporaneous  oral  or	0	c
written  understandings  and  agreements  regarding  this  issue.  A  Party’s  failure  to  exercise  a  right	0	c
under  this  Non-Disclosure  Agreement  or  failure  to  insist  upon  compliance  with  any  term  of  this	0	c
Non-Disclosure  Agreement  shall  not  be  a  waiver  of  that  right  or  term.    If  any  provision  of  this	0	c
Non-Disclosure  Agreement  is  invalid  or  unenforceable,  that  provision  shall  be  severed  from  this	0	c
Non-Disclosure  Agreement  and  the  other  provisions  shall  remain  in  force.    This  Non-Disclosure	0	c
Agreement  shall  not  be  modified  or  amended,  except  in  a  written  instrument  executed  by  the	0	c
Parties.	0	s
PROPRIETARY                                               Page 2 of 3	0	e
9)  Nothing contained in this Non-Disclosure Agreement shall, by express grant, implication, estoppel	0	c
or  otherwise,  create  in  either  Party  any  right,  title,  interest,  or  license  in  or  to  the  Proprietary	0	c
Information, inventions, patents, technical data, computer software, or software documentation of	0	c
the other Party.	0	s
10)  Nothing  contained  in  this  Non-Disclosure  Agreement  shall  grant to  either  Party  the right to make	0	c
commitments of any kind for or on behalf of any other Party without the prior written consent of that	0	c
other Party.	0	s
11)  This  Non-Disclosure  Agreement  may  not  be  assigned  by  either  Party  without  the  prior  written	0	c
consent of the other Party, which consent shall not be unreasonably withheld or delayed.	0	s
12)  Receiving Party’s confidentiality and non-use obligations under this Non-Disclosure Agreement will	0	c
be in effect for a period of five (5) years, starting on the effective date.  The effective date of this	0	c
Non-Disclosure  Agreement  shall  be  the  date  stipulated  at  the  beginning  of  this  Non-Disclosure	0	c
Agreement.	0	s
13)  This Non-Disclosure Agreement shall be governed and construed in accordance with the laws of	0	c
the State of Delaware.  The Parties consent to the exclusive jurisdiction of the courts of Delaware	0	c
to resolve any disputes arising under or relating to this Non-Disclosure Agreement.  The prevailing	0	c
Party  in  a  dispute  shall  be  entitled  to  recover  its  reasonable  attorneys’  fees  and  costs  from  the	0	c
other Party.	0	s
14)  This Non-Disclosure Agreement may be executed in one or more counterparts, each of which is an	0	c
original,  and  all  of  which  constitute  only  one  agreement.    Counterparts  of  this  Non-Disclosure	0	c
Agreement delivered electronically (in “.pdf” format) or by facsimile shall have the same legal force	0	c
as counterparts delivered by hand.	-1	s
IN  WITNESS  WHEREOF,  the  Parties  represent  and  warrant  that  this  Non-Disclosure  Agreement  is	0	c
executed  by  duly  authorized  representatives  of  each  Party  as  set  forth  below  on  the  date  first  stated	0	c
above.	-1	s
Company                                               Lyophilization Technology, Inc.	0	x
By:                                                       By:	0	x
Name:                                                    Name: Edward H. Trappler	0	x
Title:                                                      Title: President	0	x
Address:                                                Address: 30 Indian Drive	0	x
               Ivyland, PA 18974	0	x
Telephone No.:                                          Telephone No.: 215-396-8373	0	x
PROPRIETARY                                               Page 3 of 3	0	x
