Name           . . . . . . . . . . . . . . . . . . . . . . . . . . . .	0	x
Company       . . . . . . . . . . . . . . . . . . . . . . . . . . . .	0	x
Title            . . . . . . . . . . . . . . . . . . . . . . . . . . . .	0	x
Date            . . . . . . . . . . . . . . . . . . . . . . . . . . . .	0	x
Signature	0	x
*A department of Deloitte Consulting & Advisory CVBA	0	x
Coöperatieve vennootschap met beperkte aansprakelijkheid/Société coopérative à responsabilité limitée	0	x
Registered Office: Gateway building, Luchthaven Nationaal 1 J, 1930 Zaventem	0	x
VAT BE 0474.429.572 - RPR Brussel/RPM Bruxelles - IBAN BE 38 4377 5059 9172 - BIC KREDBEBB	0	x
Member of Deloitte Touche Tohmatsu Limited	0	x
© 2018.	0	x
**Laga is a civil limited liability cooperative company.	0	x
Registered Office: Gateway building, Luchthaven Nationaal 1 J, 1930 Zaventem	0	x
0471.858.874 - Brussels Trade Register - ING 310-1381442-54	0	x
The list of Laga partners can be obtained upon request or from the Laga website.	0	x
Laga BV CVBA and Deloitte Belastingconsulenten BV CVBA have entered into a privileged, multidisciplinary cost-sharing agreement.	0	x
