the Purpose of this Agreement.  Each party hereto shall: (a) not disclose the Confidential Information of	0	c
the  other  party  hereto  to  any  other  party  and  will  use  best  efforts  to  protect  the  confidentiality  of  such	0	c
information, (b) not use the Confidential Information except for the Purpose of this Agreement, and (c) not	0	c
{J1872881.2}	0	e
reproduce, copy or photograph any document or other medium which contains Confidential Information,	0	c
without the prior written approval of the Disclosing Party; provided, however, that each party hereto may	0	c
furnish the other’s Confidential Information to those employees or representatives of such party who need	0	c
to  have  access  to  such  Confidential  Information  to  assist  such  party  in  achieving  the  Purpose  of  this	0	c
Agreement.    As  a  condition  to  such  disclosure,  the  Receiving  Party  must  inform  its  employees  and	0	c
representatives of the confidential nature of the Confidential Information and the terms of this Agreement	0	c
and each representative of a Receiving Party that receives Confidential Information must agree in writing	0	c
to be bound by the terms of this Agreement as is the Receiving Party.  Each party hereto is responsible for	0	c
any  breach  of  this  Agreement  by  its  employees  and  representatives.    The  Receiving  Party  agrees  to	0	c
promptly advise the Disclosing Party in writing upon learning of any unauthorized use or disclosure of the	0	c
Confidential Information.	0	s
3.      Ownership  and  Return.    All  Confidential  Information  is  and  will  remain  the  exclusive	0	c
property  of  Disclosing  Party,  and  no  right  or  license  is  granted  to  Receiving  Party  with  respect  to  any	0	c
Confidential Information.  Upon the termination by either party of discussions concerning the Purpose of	0	c
this Agreement, or sooner if so requested by the Disclosing Party, the Receiving Party will return to the	0	c
Disclosing Party or destroy all Confidential Information, including all copies of the same.  Upon request,	0	c
the  fact  of  any  such  destruction  must  be  certified  in writing  to  the  Disclosing  Party  by  an  officer  of  the	0	c
Receiving Party.  Nothing in  this Agreement obligates either party hereto  to disclose any information to	0	c
the other or creates any agency or partnership relation between them.	0	s
5.      Compelled Disclosure.  If either party hereto, as Receiving Party, is requested or required	0	c
by legal or administrative process to disclose any Confidential Information of the Disclosing Party, such	0	c
Receiving  Party  will  promptly  notify  the  Disclosing  Party  of  such  request  or  requirement  so  that  such	0	c
Disclosing  Party  may  seek  an  appropriate  protective  order  or  other  relief.    In  any  case,  such  Receiving	0	c
Party will (a) disclose only that portion of the Confidential Information which the Receiving Party’s legal	0	c
counsel advises is required to be disclosed, (b) use best efforts to ensure that such Confidential Information	0	c
is treated confidentially, and (c) notify such Disclosing Party as soon as reasonably practicable of the items	0	c
of Confidential Information so disclosed.	0	s
6.      No  Warranty.    ALL  CONFIDENTIAL  INFORMATION  IS  PROVIDED  “AS  IS.”	0	c
NEITHER PARTY HERETO MAKES ANY REPRESENTATIONS OR WARRANTIES, EXPRESS OR	0	c
IMPLIED  OR  OTHERWISE,  REGARDING  ITS  ACCURACY,  COMPLETENESS  OR	0	c
PERFORMANCE.	0	s
7.      Remedies.    Each  party  hereto  acknowledges  that  remedies  at  law  may  be  inadequate  to	0	c
protect the other party against any actual or threatened breach of this Agreement, and, without prejudice to	0	c
any other rights and remedies otherwise available to the parties hereto, agrees to the granting of injunctive	0	c
relief in favor of the other without proof of irreparable harm or the posting of any bond.  In the event of	0	c
litigation commenced by a party to enforce this Agreement, the primarily prevailing party will be entitled	0	c
to recover its costs and expenses in such litigation, including attorneys’ fees and expenses.	0	c
8.      Transaction.  Both parties agree that unless and until final, written definitive agreements	0	c
regarding a specific transaction between the parties have been executed and delivered, neither party will be	0	c
under any legal obligation of any kind whatsoever to extend or expand the relationship beyond the Purpose	0	c
of this Agreement, except for the matters specifically agreed to herein.	0	s
9.      Term  and  Termination.    This  Agreement  shall  be  effective  as  of  the  Effective  Date  and	0	c
shall govern all communications of Confidential Information between the parties until terminated by either	0	c
party; provided, however, the obligations of confidentiality and non-disclosure with respect to Confidential	0	c
Information  shall  continue  beyond  termination  until:  (a)  such  time  as  the  Confidential  Information  is  no	0	c
{J1872881.2}	0	e
2	0	e
longer deemed to be Confidential Information as more fully set forth in Section 1 of this Agreement or (b)	0	c
upon the written consent of the Disclosing Party that the obligations of confidentiality and non-disclosure	0	c
have ended.	0	s
10.    Miscellaneous.    This  Agreement  will  inure  to  the  benefit  of  and  be  binding  upon  the	0	c
parties’  respective  successors  and  permitted  assigns.    Neither  party  may  assign  this  Agreement  or  any	0	c
rights or obligations hereunder without the prior written consent of the other party, which consent shall not	0	c
be unreasonably withheld.  Both parties agree not to issue or release any articles, advertising, publicity or	0	c
other matter relating to the existence of this Agreement or any Confidential Information (including the fact	0	c
that a meeting or discussion has taken place between the parties) or mentioning or implying the name of	0	c
the  other  party,  except  as  may  be  required  by  law  and  then  only  after  providing  the  other  party  with  an	0	c
opportunity to review and comment thereon.  In the event that any one of the provisions contained in this	0	c
Agreement  is  found  to  be  invalid,  illegal  or  unenforceable  in  any  respect  by  a  court  of  competent	0	c
jurisdiction, the validity, legality or enforceability of the remaining provisions contained in this Agreement	0	c
will  not  in  any  way  be  affected  or  impaired  by  such  a  finding.    No  waiver  of  any  provisions  of  this	0	c
Agreement will be valid unless the same is in writing and signed by the party against whom such waiver is	0	c
sought.  A waiver or consent given by either party on any one occasion is effective only in that instance	0	c
and  will  not  be  construed  as  a  bar  to  or  waiver  of  any  right  on  any  other  occasion.    This  Agreement	0	c
contains  the  entire  agreement  of  the  parties,  supersedes  any  and  all  prior  agreements,  written  or  oral,	0	c
between them relating to the subject matter hereof, and may not be amended unless agreed to in writing by	0	c
each party.  The rights and obligations of the parties under this Agreement are in addition to, not in lieu of,	0	c
all  rights  and  obligations  under  applicable  statutory  and  common  law  with  respect  to  the  other’s	0	c
Confidential Information.  This Agreement is governed by and interpreted in accordance with the laws of	0	c
the Commonwealth of Pennsylvania (without regard to its conflict of laws provisions).	-1	s
[INTENTIONALLY LEFT BLANK − NEXT PAGE IS SIGNATURE PAGE]	0	s
{J1872881.2}	0	e
3	0	e
IN  WITNESS  WHEREOF,  the  parties  have  executed  this  Mutual  Confidentiality  &  Non-	0	c
Disclosure Agreement as of the date first written above.	-1	s
HICO America Sales & Technology, Inc.	0	x
By:	0	x
Name:	0	x
Title:	0	x
[NAME]	0	x
By:	0	x
Name:	0	x
Title:	0	x
{J1872881.2}	0	x
4	0	x
