granting or conferring any rights to any Confidential Information of a Disclosing Party, or to any	0	c
intellectual property contained therein.	0	s
3.2.  Exchange  of  Confidential  Information. Confidential  Information may be  exchanged by the	0	c
Parties from the Effective Date until the Expiration Date, or, if the agreement(s)  underpinning	0	c
the Purpose have been entered into before the Expiration Date, then Confidential Information	0	c
may be exchanged until the obligations in such agreement(s) are still in effect.	0	s
3.3.  Authorized Use. Confidential Information shall be used exclusively for (i) discussions and/or	0	c
negotiations, (ii) performance and/or enforcement, (iii) termination and/or disputes, of or relating	0	c
to the Purpose, and shall not be used for any other purpose.	0	s
3.4.  Non-disclosure.  Each  Party  shall  hold  the  other  Party’s  Confidential  Information  in  strictest	0	c
confidence and shall not disclose the other Party’s Confidential Information to any third party,	0	c
except to the Receiving Party’s own Authorized Persons on a need-to-know basis.	0	s
3.5.  Information Security. Each Party shall secure the other Party’s Confidential Information and	0	c
protect it from access by anyone other than  its Authorized Persons,  in  the  same way that  it	0	c
protects its own Confidential Information, but in all cases using a professional degree of care.	0	b
The Receiving Party’s obligations relating to securing and protecting Confidential Information	0	c
shall remain in effect for the later of either (i) 5 (five) years after the last date defined in clause	0	c
3.2  or  (ii)  until  the  Confidential  Information  may  reasonably  be  considered  as  no  longer	0	c
confidential.	0	s
3.6.  Breach of Confidentiality. The Receiving Party shall immediately notify the Disclosing Party	0	c
upon learning of any actual or potential access of its Confidential Information by unauthorized	0	c
third  parties.  If  (i)  an  Authorized  Person’s  or  former  Authorized  Person’s  action  or  omission	0	c
would be considered a breach of this Agreement if they had been a party thereto, and (ii) the	0	c
Receiving Party has coercive power over them at the time of such action or omission, then the	0	c
Receiving Party shall be responsible for such action or omission as if it were its own breach.	0	c
3.7.  Required Disclosures. Nothing in this Agreement shall prohibit either Party from disclosing a	0	c
part of the other Party’s Confidential Information if legally required to do so by law or regulation	0	c
(including  those  governing  capital  markets),  judicial  or  governmental  order,  provided  that  it	0	c
gives, to the extent and as soon as  legally permissible, prior notice of such disclosure to  the	0	c
other Party.	0	s
3.8.  Return of Confidential  Information. Immediately  upon  the Disclosing Party’s request or by	0	c
the last date defined in clause 3.2, the Receiving Party shall return/or destroy, at the Disclosing	0	c
Party’s  discretion  and  expense,  all  the  Disclosing  Party’s  Confidential  Information  in  its	0	c
possession,  irrespective of the media, and certify execution  of this obligation in writing.  This	0	c
obligation shall not apply to (i) copies retained in compliance with a Party’s legal or regulatory	0	c
obligations or (ii) copies made as part of preexisting data back-up processes, if such copies are	0	c
not  accessible  to  the  Receiving  Party’s  staff  or  Authorized  Persons  in  the  normal  course  of	0	c
business.	58	s
4.  Proof of Execution	0	d
The Parties agree that proof of execution of this Agreement shall be constituted by the digital record of	0	c
Your (click) acceptance of its terms.	-1	s
